instance_key,method,engine,status,reason,n,B,q,A,runtime_s,E_best,E_best_improved,improve_engine,raw_sum_z,raw_feasible,raw_F_markowitz,raw_penalty,raw_E_qubo,imp_sum_z,imp_feasible,imp_F_markowitz,imp_penalty,imp_E_qubo,solver_info,time_limit,qpu_solver,used_embedding,chain_strength,num_reads,gap_F_imp_vs_exact,has_exact_ref
"(30, 15, 0.5, 'synthetic_factor', 2032)",dwave_hybrid,dwave.Hybrid,ok,,30,15,0.5,3.137305717679863,13.273996114730835,-705.8802914425918,-705.8802914425918,python.local_descent,15.0,True,0.01349503537673713,0.0,-705.8802914425918,15.0,True,0.01349503537673713,0.0,-705.8802914425918,"{'qpu_access_time': 494266, 'charge_time': 9982496, 'run_time': 9982496, 'problem_id': '2813bb5d-5049-423e-99ab-ca2c50ce5377', 'problem_data_id': '924be55a-d93c-403f-b27b-5c0c8d997eb2'}",10.0,,,,,,False
"(30, 15, 0.5, 'synthetic_factor', 2032)",dwave_qpu,dwave.QPU,ok,,30,15,0.5,3.137305717679863,2.65513014793396,-705.4303709678934,-705.430370967894,python.local_descent,15.0,True,0.46341551007577986,0.0,-705.430370967894,15.0,True,0.46341551007577986,0.0,-705.430370967894,"{'embedding_stats': {'mean_chain': 4.1, 'max_chain': 5, 'n_logical': 30}, 'timing': {'qpu_sampling_time': 378120.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 85.46, 'qpu_access_time': 393880.76, 'qpu_access_overhead_time': 2261.24, 'qpu_programming_time': 15760.76, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.5}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),9.820886362005108,3000.0,,False
"(30, 15, 0.8, 'synthetic_factor', 2033)",exact,,skipped,n=30 > max_n=20,30,15,0.8,4.108212052596254,,,,,,,,,,,,,,,,,,,,,,False
"(30, 15, 0.8, 'synthetic_factor', 2033)",sa,neal.SA,ok,,30,15,0.8,4.108212052596254,4.798555850982666,-924.2474457266095,-924.2474457266051,python.local_descent,15.0,True,0.10026610755271236,0.0,-924.2474457266051,15.0,True,0.10026610755271236,0.0,-924.2474457266051,,,,,,,,False
"(30, 15, 0.8, 'synthetic_factor', 2033)",tabu,tabu,ok,,30,15,0.8,4.108212052596254,8.001411199569702,-924.2725943443143,-924.2725943443155,python.local_descent,15.0,True,0.07511748984305987,0.0,-924.2725943443155,15.0,True,0.07511748984305987,0.0,-924.2725943443155,,,,,,,,False
"(30, 15, 0.8, 'synthetic_factor', 2033)",dwave_hybrid,dwave.Hybrid,ok,,30,15,0.8,4.108212052596254,13.150333166122437,-924.2624626834054,-924.2624626834055,python.local_descent,15.0,True,0.08524915075208266,0.0,-924.2624626834055,15.0,True,0.08524915075208266,0.0,-924.2624626834055,"{'qpu_access_time': 532278, 'charge_time': 9983711, 'run_time': 9983711, 'problem_id': 'a356ee01-6b5e-4f09-9375-a3b9fc638ae4', 'problem_data_id': '4c377eae-acda-4ed9-b6e9-721f2f3196cd'}",10.0,,,,,,False
"(30, 15, 0.8, 'synthetic_factor', 2033)",dwave_qpu,dwave.QPU,ok,,30,15,0.8,4.108212052596254,2.3755548000335693,-922.8017958808283,-922.8017958808285,python.local_descent,15.0,True,1.5459159533289426,0.0,-922.8017958808285,15.0,True,1.5459159533289426,0.0,-922.8017958808285,"{'embedding_stats': {'mean_chain': 4.1, 'max_chain': 5, 'n_logical': 30}, 'timing': {'qpu_sampling_time': 378120.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 85.46, 'qpu_access_time': 393880.36, 'qpu_access_overhead_time': 9721.64, 'qpu_programming_time': 15760.36, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.5333333333333333}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),12.904070028417099,3000.0,,False
"(40, 20, 0.2, 'synthetic_factor', 2034)",exact,,skipped,n=40 > max_n=20,40,20,0.2,1.1024894310024353,,,,,,,,,,,,,,,,,,,,,,False
"(40, 20, 0.2, 'synthetic_factor', 2034)",sa,neal.SA,ok,,40,20,0.2,1.1024894310024353,7.313528060913086,-441.140942902074,-441.1409429020722,python.local_descent,20.0,True,-0.14517050109789081,0.0,-441.1409429020722,20.0,True,-0.14517050109789081,0.0,-441.1409429020722,,,,,,,,False
"(40, 20, 0.2, 'synthetic_factor', 2034)",tabu,tabu,ok,,40,20,0.2,1.1024894310024353,8.00160813331604,-441.22235233742947,-441.22235233742975,python.local_descent,20.0,True,-0.22657993645518654,0.0,-441.22235233742975,20.0,True,-0.22657993645518654,0.0,-441.22235233742975,,,,,,,,False
"(40, 20, 0.2, 'synthetic_factor', 2034)",dwave_hybrid,dwave.Hybrid,ok,,40,20,0.2,1.1024894310024353,14.02832317352295,-441.1597999714583,-441.1597999714585,python.local_descent,20.0,True,-0.16402757048410718,0.0,-441.1597999714585,20.0,True,-0.16402757048410718,0.0,-441.1597999714585,"{'qpu_access_time': 509128, 'charge_time': 9989369, 'run_time': 9989369, 'problem_id': '72545e16-c59a-4ef0-9e67-7aef6547cbba', 'problem_data_id': '666ec551-3249-40ab-8fb2-46d4606625f8'}",10.0,,,,,,False
"(40, 20, 0.2, 'synthetic_factor', 2034)",dwave_qpu,,skipped,n=40 > max_n=30,40,20,0.2,1.1024894310024353,,,,,,,,,,,,,,,,,,,,,,False
"(40, 20, 0.5, 'synthetic_factor', 2035)",exact,,skipped,n=40 > max_n=20,40,20,0.5,2.589178234556245,,,,,,,,,,,,,,,,,,,,,,False
"(40, 20, 0.5, 'synthetic_factor', 2035)",sa,neal.SA,ok,,40,20,0.5,2.589178234556245,6.798044919967651,-1035.5442321626037,-1035.5442321626008,python.local_descent,20.0,True,0.12706165989720092,0.0,-1035.5442321626008,20.0,True,0.12706165989720092,0.0,-1035.5442321626008,,,,,,,,False
"(40, 20, 0.5, 'synthetic_factor', 2035)",tabu,tabu,ok,,40,20,0.5,2.589178234556245,8.001522064208984,-1035.6618110254249,-1035.6618110254249,python.local_descent,20.0,True,0.009482797073733062,0.0,-1035.6618110254249,20.0,True,0.009482797073733062,0.0,-1035.6618110254249,,,,,,,,False
"(40, 20, 0.5, 'synthetic_factor', 2035)",dwave_hybrid,dwave.Hybrid,ok,,40,20,0.5,2.589178234556245,13.317991733551025,-1035.580766036629,-1035.5807660366293,python.local_descent,20.0,True,0.0905277858683074,0.0,-1035.5807660366293,20.0,True,0.0905277858683074,0.0,-1035.5807660366293,"{'qpu_access_time': 548645, 'charge_time': 9994875, 'run_time': 9994875, 'problem_id': '836cdddc-9b66-4af4-9e64-ad18dde3f893', 'problem_data_id': '2a63f35d-c287-49f2-906a-36cbb0f072ea'}",10.0,,,,,,False
"(40, 20, 0.5, 'synthetic_factor', 2035)",dwave_qpu,,skipped,n=40 > max_n=30,40,20,0.5,2.589178234556245,,,,,,,,,,,,,,,,,,,,,,False
"(40, 20, 0.8, 'synthetic_factor', 2036)",exact,,skipped,n=40 > max_n=20,40,20,0.8,4.417527201995208,,,,,,,,,,,,,,,,,,,,,,False
"(40, 20, 0.8, 'synthetic_factor', 2036)",sa,neal.SA,ok,,40,20,0.8,4.417527201995208,8.305027961730957,-1766.7997983226207,-1766.799798322622,python.local_descent,20.0,True,0.211082475461695,0.0,-1766.799798322622,20.0,True,0.211082475461695,0.0,-1766.799798322622,,,,,,,,False
"(40, 20, 0.8, 'synthetic_factor', 2036)",tabu,tabu,ok,,40,20,0.8,4.417527201995208,8.001923084259033,-1766.886863117044,-1766.8868631170421,python.local_descent,20.0,True,0.1240176810391428,0.0,-1766.8868631170421,20.0,True,0.1240176810391428,0.0,-1766.8868631170421,,,,,,,,False
"(40, 20, 0.8, 'synthetic_factor', 2036)",dwave_hybrid,dwave.Hybrid,ok,,40,20,0.8,4.417527201995208,13.63000226020813,-1766.8413579180462,-1766.8413579180437,python.local_descent,20.0,True,0.16952288003706797,0.0,-1766.8413579180437,20.0,True,0.16952288003706797,0.0,-1766.8413579180437,"{'qpu_access_time': 550607, 'charge_time': 9981338, 'run_time': 9981338, 'problem_id': 'b27efa1c-f1e6-4b0e-9f42-78d665c703fa', 'problem_data_id': 'dcfd81b3-ff94-40ff-ac9a-47cf5d906ea3'}",10.0,,,,,,False
"(40, 20, 0.8, 'synthetic_factor', 2036)",dwave_qpu,,skipped,n=40 > max_n=30,40,20,0.8,4.417527201995208,,,,,,,,,,,,,,,,,,,,,,False
