instance_key,method,engine,status,reason,n,B,q,A,runtime_s,E_best,E_best_improved,improve_engine,raw_sum_z,raw_feasible,raw_F_markowitz,raw_penalty,raw_E_qubo,imp_sum_z,imp_feasible,imp_F_markowitz,imp_penalty,imp_E_qubo,solver_info,time_limit,qpu_solver,used_embedding,chain_strength,num_reads,gap_F_imp_vs_exact,has_exact_ref
"(12, 6, 0.5, 'synthetic_factor', 2029)",sa,neal.SA,ok,,12,6,0.5,2.3419355123824284,1.320728063583374,-84.3260161679979,-84.32601616799795,python.local_descent,6,True,-0.016337722230552326,0.0,-84.32601616799795,6,True,-0.016337722230552326,0.0,-84.32601616799795,,,,,,,0.0,True
"(12, 6, 0.5, 'synthetic_factor', 2029)",tabu,tabu,ok,,12,6,0.5,2.3419355123824284,8.001044273376465,-84.32601616799795,-84.32601616799795,python.local_descent,6,True,-0.016337722230552326,0.0,-84.32601616799795,6,True,-0.016337722230552326,0.0,-84.32601616799795,,,,,,,0.0,True
"(12, 6, 0.5, 'synthetic_factor', 2029)",dwave_hybrid,dwave.Hybrid,ok,,12,6,0.5,2.3419355123824284,15.010921001434326,-84.32601616799795,-84.32601616799795,python.local_descent,6,True,-0.016337722230552326,0.0,-84.32601616799795,6,True,-0.016337722230552326,0.0,-84.32601616799795,"{'qpu_access_time': 503433, 'charge_time': 9985960, 'run_time': 9985960, 'problem_id': '7f295fa5-49b8-425f-9853-da803f249db6', 'problem_data_id': 'fefdd0c9-c921-4026-90c0-765efe503a31'}",10.0,,,,,0.0,True
"(12, 6, 0.5, 'synthetic_factor', 2029)",dwave_qpu,dwave.QPU,ok,,12,6,0.5,2.3419355123824284,1.3360950946807861,-84.32601616799795,-84.32601616799795,python.local_descent,6,True,-0.016337722230552326,0.0,-84.32601616799795,6,True,-0.016337722230552326,0.0,-84.32601616799795,"{'embedding_stats': {'mean_chain': 2.0, 'max_chain': 2, 'n_logical': 12}, 'timing': {'qpu_sampling_time': 238440.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 38.9, 'qpu_access_time': 254199.16, 'qpu_access_overhead_time': 14932.84, 'qpu_programming_time': 15759.16, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),7.377096864004649,3000.0,0.0,True
"(12, 6, 0.8, 'synthetic_factor', 2030)",exact,dimod.ExactSolver,ok,,12,6,0.8,3.210331463900205,0.0035042762756347656,-115.4353864116462,-115.4353864116462,python.local_descent,6,True,0.1365462887611653,0.0,-115.4353864116462,6,True,0.1365462887611653,0.0,-115.4353864116462,,,,,,,0.0,True
"(12, 6, 0.8, 'synthetic_factor', 2030)",sa,neal.SA,ok,,12,6,0.8,3.210331463900205,1.130676031112671,-115.43538641164632,-115.4353864116462,python.local_descent,6,True,0.1365462887611653,0.0,-115.4353864116462,6,True,0.1365462887611653,0.0,-115.4353864116462,,,,,,,0.0,True
"(12, 6, 0.8, 'synthetic_factor', 2030)",tabu,tabu,ok,,12,6,0.8,3.210331463900205,8.001235961914062,-115.4353864116462,-115.4353864116462,python.local_descent,6,True,0.1365462887611653,0.0,-115.4353864116462,6,True,0.1365462887611653,0.0,-115.4353864116462,,,,,,,0.0,True
"(12, 6, 0.8, 'synthetic_factor', 2030)",dwave_hybrid,dwave.Hybrid,ok,,12,6,0.8,3.210331463900205,13.288939952850342,-115.4353864116462,-115.4353864116462,python.local_descent,6,True,0.1365462887611653,0.0,-115.4353864116462,6,True,0.1365462887611653,0.0,-115.4353864116462,"{'qpu_access_time': 467473, 'charge_time': 9996760, 'run_time': 9996760, 'problem_id': '356b67c4-1f6e-4f26-ac78-8c02e5a8668e', 'problem_data_id': 'ca7407ab-cb9a-45fb-bcda-eddbd0241599'}",10.0,,,,,0.0,True
"(12, 6, 0.8, 'synthetic_factor', 2030)",dwave_qpu,dwave.QPU,ok,,12,6,0.8,3.210331463900205,1.329719066619873,-115.4353864116462,-115.4353864116462,python.local_descent,6,True,0.1365462887611653,0.0,-115.4353864116462,6,True,0.1365462887611653,0.0,-115.4353864116462,"{'embedding_stats': {'mean_chain': 2.0, 'max_chain': 2, 'n_logical': 12}, 'timing': {'qpu_sampling_time': 238440.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 38.9, 'qpu_access_time': 254199.96, 'qpu_access_overhead_time': 6066.04, 'qpu_programming_time': 15759.96, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 17.0, 'total_post_processing_time': 17.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),10.095860167490407,3000.0,0.0,True
"(16, 8, 0.2, 'synthetic_factor', 2031)",exact,dimod.ExactSolver,ok,,16,8,0.2,0.901723638156816,0.061618804931640625,-57.73849441047642,-57.73849441047638,python.local_descent,8,True,-0.028181568440187058,0.0,-57.73849441047638,8,True,-0.028181568440187058,0.0,-57.73849441047638,,,,,,,0.0,True
